"Name","State","Notes","User","Tags","Created","Runtime","Sweep","activation","adam_corr","adam_corr_after_epoch","augmult_num","batch_size","beta_1","beta_2","classifier_model","clipping_only","cosine_lr","data_dir","dataset","debug","delta","dict_path","disable_jit","dp_l2_norm_clip","dp_noise_multiplier","dp_sampling","elu_alpha","ema","epochs","eps","eps_root","eval_every","exp_entity","exp_group","exp_name","exp_proj","gamma_decay","imp_max","imp_min","learning_rate","lr_decay","n_data_workers","negative_slope","normalization","num_classes","optimizer","out_path","priv_accountant","progress_bar","resnet_depth","resnet_width","seed","sgd_momentum","target_eps","tmp_bias","trainer","weight_decay","weight_standardization","best_test_accuracy","dp_epsilon","epoch","epoch_step","loss","perc_corr1","perc_corr2","step","steps_per_epoch","test_accuracy","test_loss","test_step","update_norm"
"1.0_AdamW_wd0.01_lr0.003_c1.0_e1e-08_trial4","finished","-","","","2025-04-30T15:46:32.000Z","617","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","1e-8","1e-8","500","cs2080","jax_final_sweep","1.0_AdamW_wd0.01_lr0.003_c1.0_e1e-08_trial4","cifar_1.0_trials_2","1","1","0","0.003","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1027","false","1","0","DPAdamW","0.01","false","0.5036892361111112","0.9770437718268348","69","47","2.002868175506592","","","3359","48","0.5036892361111112","1.857344349225362","3359","2.9111487865448"
"1.0_AdamW_wd0.01_lr0.001_c1.0_e5e-08_trial3","finished","-","","","2025-04-30T13:48:43.000Z","926","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","500","cs2080","jax_final_sweep","1.0_AdamW_wd0.01_lr0.001_c1.0_e5e-08_trial3","cifar_1.0_trials_2","1","1","0","0.001","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1026","false","1","0","DPAdamW","0.01","false","0.5034722222222222","0.9770437718268348","69","47","1.5542006492614746","","","3359","48","0.5034722222222222","1.5275239944458008","3359","2.9053256511688232"
"1.0_AdamW_wd0.01_lr0.0025_c1.0_e1e-08_trial3","finished","-","","","2025-04-30T13:19:21.000Z","615","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","1e-8","1e-8","500","cs2080","jax_final_sweep","1.0_AdamW_wd0.01_lr0.0025_c1.0_e1e-08_trial3","cifar_1.0_trials_2","1","1","0","0.0025","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1026","false","1","0","DPAdamW","0.01","false","0.5069444444444444","0.9770437718268348","69","47","1.8670146465301511","","","3359","48","0.5034722222222222","1.6932568285200331","3359","2.9053688049316406"
"1.0_AdamW_wd0.001_lr0.003_c1.0_e1e-08_trial4","finished","-","","","2025-04-30T15:46:27.000Z","624","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","1e-8","1e-8","500","cs2080","jax_final_sweep","1.0_AdamW_wd0.001_lr0.003_c1.0_e1e-08_trial4","cifar_1.0_trials_2","1","1","0","0.003","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1027","false","1","0","DPAdamW","0.001","false","0.5032552083333334","0.9770437718268348","69","47","1.9968764781951904","","","3359","48","0.5032552083333334","1.8838227060106063","3359","2.911118984222412"
"1.0_AdamW_wd0.001_lr0.001_c1.0_e5e-08_trial4","finished","-","","","2025-04-30T16:39:16.000Z","910","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","500","cs2080","jax_final_sweep","1.0_AdamW_wd0.001_lr0.001_c1.0_e5e-08_trial4","cifar_1.0_trials_2","1","1","0","0.001","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1027","false","1","0","DPAdamW","0.001","false","0.5031467013888888","0.9770437718268348","69","47","1.5091196298599243","","","3359","48","0.5031467013888888","1.5817580620447795","3359","2.9112441539764404"
"1.0_AdamWBC_wd0.01_lr7e-05_c1.0_e5e-08_trial5","finished","-","","","2025-04-30T18:14:40.000Z","937","","tanh","true","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","500","cs2080","jax_final_sweep","1.0_AdamWBC_wd0.01_lr7e-05_c1.0_e5e-08_trial5","cifar_1.0_trials_2","1","1","0","0.00007","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1028","false","1","0","DPAdamW","0.01","false","0.5029296875","0.9770437718268348","69","47","1.6393728256225586","0.4678175151348114","1","3359","48","0.5029296875","1.5465881162219577","3359","2.906658172607422"
"1.0_AdamW_wd0.001_lr0.0025_c1.0_e5e-08_trial5","finished","-","","","2025-04-30T16:43:15.000Z","634","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","500","cs2080","jax_final_sweep","1.0_AdamW_wd0.001_lr0.0025_c1.0_e5e-08_trial5","cifar_1.0_trials_2","1","1","0","0.0025","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1028","false","1","0","DPAdamW","0.001","false","0.5027126736111112","0.9770437718268348","69","47","1.8407398462295532","","","3359","48","0.5027126736111112","1.7555259995990329","3359","2.906881332397461"
"1.0_AdamW_wd0.0001_lr0.003_c1.0_e1e-08_trial4","finished","-","","","2025-04-30T15:42:00.000Z","621","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","1e-8","1e-8","500","cs2080","jax_final_sweep","1.0_AdamW_wd0.0001_lr0.003_c1.0_e1e-08_trial4","cifar_1.0_trials_2","1","1","0","0.003","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1027","false","1","0","DPAdamW","0.0001","false","0.5023871527777778","0.9770437718268348","69","47","1.987824559211731","","","3359","48","0.5023871527777778","1.9058239459991455","3359","2.9113268852233887"
"1.0_AdamWBC_wd1e-05_lr7e-05_c1.0_e5e-08_trial3","finished","-","","","2025-04-30T14:37:02.000Z","1208","","tanh","true","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","500","cs2080","jax_final_sweep","1.0_AdamWBC_wd1e-05_lr7e-05_c1.0_e5e-08_trial3","cifar_1.0_trials_2","1","1","0","0.00007","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1026","false","1","0","DPAdamW","0.00001","false","0.5021701388888888","0.9770437718268348","69","47","1.6229462623596191","0.4656958281993866","1","3359","48","0.5021701388888888","1.5533519453472562","3359","2.905409097671509"
"1.0_AdamWBC_wd0.001_lr7e-05_c1.0_e5e-08_trial1","finished","-","","","2025-04-30T05:15:58.000Z","958","","tanh","true","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","500","cs2080","jax_final_sweep","1.0_AdamWBC_wd0.001_lr7e-05_c1.0_e5e-08_trial1","cifar_1.0_trials_2","1","1","0","0.00007","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1024","false","1","0","DPAdamW","0.001","false","0.5031467013888888","0.9770437718268348","69","47","1.535978078842163","0.4667384326457978","1","3359","48","0.5017361111111112","1.542049871550666","3359","2.9113574028015137"
"1.0_AdamW_wd0.0001_lr0.0025_c1.0_e1e-08_trial1","finished","-","","","2025-04-30T08:45:31.000Z","624","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","1e-8","1e-8","500","cs2080","jax_final_sweep","1.0_AdamW_wd0.0001_lr0.0025_c1.0_e1e-08_trial1","cifar_1.0_trials_2","1","1","0","0.0025","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1024","false","1","0","DPAdamW","0.0001","false","0.5122612847222222","0.9770437718268348","69","47","1.8184499740600584","","","3359","48","0.5016276041666666","1.776139497756958","3359","2.911221981048584"
"1.0_AdamW_wd1e-05_lr0.003_c1.0_e1e-08_trial4","finished","-","","","2025-04-30T15:44:47.000Z","629","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","1e-8","1e-8","500","cs2080","jax_final_sweep","1.0_AdamW_wd1e-05_lr0.003_c1.0_e1e-08_trial4","cifar_1.0_trials_2","1","1","0","0.003","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1027","false","1","0","DPAdamW","0.00001","false","0.5013020833333334","0.9770437718268348","69","47","2.0656542778015137","","","3359","48","0.5013020833333334","1.8927509917153251","3359","2.911402463912964"
"1.0_AdamWBC_wd0.0001_lr7e-05_c1.0_e5e-08_trial2","finished","-","","","2025-04-30T09:53:33.000Z","1447","","tanh","true","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","500","cs2080","jax_final_sweep","1.0_AdamWBC_wd0.0001_lr7e-05_c1.0_e5e-08_trial2","cifar_1.0_trials_2","1","1","0","0.00007","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1025","false","1","0","DPAdamW","0.0001","false","0.5011935763888888","0.9770437718268348","69","47","1.6902880668640137","0.4668235182762146","1","3359","48","0.5011935763888888","1.5558568239212036","3359","2.9136767387390137"
"1.0_AdamW_wd1e-05_lr0.001_c1.0_e5e-08_trial4","finished","-","","","2025-04-30T16:36:14.000Z","908","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","500","cs2080","jax_final_sweep","1.0_AdamW_wd1e-05_lr0.001_c1.0_e5e-08_trial4","cifar_1.0_trials_2","1","1","0","0.001","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1027","false","1","0","DPAdamW","0.00001","false","0.5010850694444444","0.9770437718268348","69","47","1.665014147758484","","","3359","48","0.5010850694444444","1.5841412676705255","3359","2.911156177520752"
"1.0_AdamW_wd0.001_lr0.0025_c1.0_e1e-08_trial1","finished","-","","","2025-04-30T08:46:35.000Z","626","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","1e-8","1e-8","500","cs2080","jax_final_sweep","1.0_AdamW_wd0.001_lr0.0025_c1.0_e1e-08_trial1","cifar_1.0_trials_2","1","1","0","0.0025","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1024","false","1","0","DPAdamW","0.001","false","0.5109592013888888","0.9770437718268348","69","47","1.777193307876587","","","3359","48","0.5009765625","1.7950653897391424","3359","2.911304712295532"
"1.0_AdamW_wd0.001_lr0.002_c1.0_e1e-08_trial4","running","-","","","2025-04-30T18:46:39.000Z","601","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","1e-8","1e-8","500","cs2080","jax_final_sweep","1.0_AdamW_wd0.001_lr0.002_c1.0_e1e-08_trial4","cifar_1.0_trials_2","1","1","0","0.002","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1027","false","1","0","DPAdamW","0.001","false","0.5006510416666666","0.7395227658677954","46","33","1.6278749704360962","","","2241","48","0.5006510416666666","1.5937791268030803","2000","2.9081788063049316"
"1.0_AdamWBC_wd1e-05_lr7e-05_c1.0_e5e-08_trial2","finished","-","","","2025-04-30T09:53:33.000Z","1426","","tanh","true","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","500","cs2080","jax_final_sweep","1.0_AdamWBC_wd1e-05_lr7e-05_c1.0_e5e-08_trial2","cifar_1.0_trials_2","1","1","0","0.00007","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1025","false","1","0","DPAdamW","0.00001","false","0.5006510416666666","0.9770437718268348","69","47","1.6007245779037476","0.4667165577411651","1","3359","48","0.5006510416666666","1.5529823965496488","3359","2.9134585857391357"
"1.0_AdamWBC_wd0.01_lr7e-05_c1.0_e5e-08_trial2","finished","-","","","2025-04-30T08:23:15.000Z","959","","tanh","true","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","500","cs2080","jax_final_sweep","1.0_AdamWBC_wd0.01_lr7e-05_c1.0_e5e-08_trial2","cifar_1.0_trials_2","1","1","0","0.00007","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1025","false","1","0","DPAdamW","0.01","false","0.5006510416666666","0.9770437718268348","69","47","1.6335960626602173","0.46679434180259705","1","3359","48","0.5006510416666666","1.5523333417044745","3359","2.913492441177368"
"1.0_AdamW_wd0.001_lr0.0025_c1.0_e5e-08_trial1","finished","-","","","2025-04-30T07:38:09.000Z","629","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","500","cs2080","jax_final_sweep","1.0_AdamW_wd0.001_lr0.0025_c1.0_e5e-08_trial1","cifar_1.0_trials_2","1","1","0","0.0025","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1024","false","1","0","DPAdamW","0.001","false","0.5123697916666666","0.9770437718268348","69","47","1.7949423789978027","","","3359","48","0.5006510416666666","1.7877091831631131","3359","2.911243438720703"
"1.0_AdamW_wd0.0001_lr0.0025_c1.0_e5e-08_trial1","finished","-","","","2025-04-30T07:37:58.000Z","629","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","500","cs2080","jax_final_sweep","1.0_AdamW_wd0.0001_lr0.0025_c1.0_e5e-08_trial1","cifar_1.0_trials_2","1","1","0","0.0025","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1024","false","1","0","DPAdamW","0.0001","false","0.509765625","0.9770437718268348","69","47","1.8287328481674192","","","3359","48","0.5005425347222222","1.793071534898546","3359","2.911259889602661"
"1.0_AdamW_wd0.0001_lr0.002_c1.0_e1e-08_trial4","running","-","","","2025-04-30T18:46:39.000Z","601","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","1e-8","1e-8","500","cs2080","jax_final_sweep","1.0_AdamW_wd0.0001_lr0.002_c1.0_e1e-08_trial4","cifar_1.0_trials_2","1","1","0","0.002","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1027","false","1","0","DPAdamW","0.0001","false","0.4997829861111111","0.7395227658677954","45","47","1.5975334644317627","","","2207","48","0.4997829861111111","1.5877250168058608","2000","2.91326904296875"
"1.0_AdamW_wd0.01_lr0.0025_c1.0_e1e-08_trial1","finished","-","","","2025-04-30T08:47:54.000Z","617","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","1e-8","1e-8","500","cs2080","jax_final_sweep","1.0_AdamW_wd0.01_lr0.0025_c1.0_e1e-08_trial1","cifar_1.0_trials_2","1","1","0","0.0025","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1024","false","1","0","DPAdamW","0.01","false","0.5115017361111112","0.9770437718268348","69","47","1.7177687883377075","","","3359","48","0.4985894097222222","1.7572478850682576","3359","2.91137170791626"
"1.0_AdamWBC_wd0.01_lr7e-05_c1.0_e1e-08_trial3","finished","-","","","2025-04-30T13:20:46.000Z","961","","tanh","true","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","1e-8","1e-8","500","cs2080","jax_final_sweep","1.0_AdamWBC_wd0.01_lr7e-05_c1.0_e1e-08_trial3","cifar_1.0_trials_2","1","1","0","0.00007","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1026","false","1","0","DPAdamW","0.01","false","0.4985894097222222","0.9770437718268348","69","47","1.6460314989089966","0.48939400911331177","1","3359","48","0.4985894097222222","1.7015722857581244","3359","2.905393600463867"
"1.0_AdamW_wd1e-05_lr0.0025_c1.0_e1e-08_trial1","finished","-","","","2025-04-30T08:47:12.000Z","623","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","1e-8","1e-8","500","cs2080","jax_final_sweep","1.0_AdamW_wd1e-05_lr0.0025_c1.0_e1e-08_trial1","cifar_1.0_trials_2","1","1","0","0.0025","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1024","false","1","0","DPAdamW","0.00001","false","0.5107421875","0.9770437718268348","69","47","1.7204101085662842","","","3359","48","0.4977213541666667","1.8029509517881608","3359","2.9112610816955566"
"1.0_AdamWBC_wd0.0001_lr7e-05_c1.0_e5e-08_trial4","finished","-","","","2025-04-30T17:57:36.000Z","961","","tanh","true","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","500","cs2080","jax_final_sweep","1.0_AdamWBC_wd0.0001_lr7e-05_c1.0_e5e-08_trial4","cifar_1.0_trials_2","1","1","0","0.00007","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1027","false","1","0","DPAdamW","0.0001","false","0.4977213541666667","0.9770437718268348","69","47","1.633082151412964","0.4661843180656433","1","3359","48","0.4977213541666667","1.561147305700514","3359","2.911288022994995"
"1.0_AdamW_wd0.0001_lr0.003_c1.0_e5e-08_trial4","finished","-","","","2025-04-30T14:34:23.000Z","619","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","500","cs2080","jax_final_sweep","1.0_AdamW_wd0.0001_lr0.003_c1.0_e5e-08_trial4","cifar_1.0_trials_2","1","1","0","0.003","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1027","false","1","0","DPAdamW","0.0001","false","0.4971788194444444","0.9770437718268348","69","47","1.951761245727539","","","3359","48","0.4971788194444444","1.918359875679016","3359","2.9113831520080566"
"1.0_AdamWBC_wd0.01_lr7e-05_c1.0_e1e-08_trial1","finished","-","","","2025-04-30T06:44:24.000Z","955","","tanh","true","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","1e-8","1e-8","500","cs2080","jax_final_sweep","1.0_AdamWBC_wd0.01_lr7e-05_c1.0_e1e-08_trial1","cifar_1.0_trials_2","1","1","0","0.00007","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1024","false","1","0","DPAdamW","0.01","false","0.4971788194444444","0.9770437718268348","69","47","1.8369529247283936","0.48976099491119385","1","3359","48","0.4971788194444444","1.6893300082948473","3359","2.91141939163208"
"1.0_AdamWBC_wd0.001_lr7e-05_c1.0_e5e-08_trial4","finished","-","","","2025-04-30T15:12:07.000Z","954","","tanh","true","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","500","cs2080","jax_final_sweep","1.0_AdamWBC_wd0.001_lr7e-05_c1.0_e5e-08_trial4","cifar_1.0_trials_2","1","1","0","0.00007","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1027","false","1","0","DPAdamW","0.001","false","0.4969618055555556","0.9770437718268348","69","47","1.6213183403015137","0.4661940336227417","1","3359","48","0.4969618055555556","1.5616117186016507","3359","2.911235809326172"
"1.0_AdamW_wd1e-05_lr0.0025_c1.0_e5e-08_trial1","finished","-","","","2025-04-30T07:39:27.000Z","629","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","500","cs2080","jax_final_sweep","1.0_AdamW_wd1e-05_lr0.0025_c1.0_e5e-08_trial1","cifar_1.0_trials_2","1","1","0","0.0025","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1024","false","1","0","DPAdamW","0.00001","false","0.5096571180555556","0.9770437718268348","69","47","1.732743263244629","","","3359","48","0.4968532986111111","1.796604288948907","3359","2.9112117290496826"
